id,fixtime,latitude,longitude,altitude,speed,course,accuracy,speedx,speedy,newspeedx,newspeedy
581000,28-09-20 19:48,54.907135,11.8750416,22,35.637162,11,0,12.81830493,34.98240696,0.0001616,5.5E-05
581001,28-09-20 19:48,54.9072966,11.8750966,22,35.097205,11,0,12.64923749,34.45237049,0.0001616,5.5E-05
581002,28-09-20 19:48,54.9074549,11.8751566,22,34.557248,12,0,12.47904665,33.80208922,0.0001583,6E-05
581003,28-09-20 19:48,54.9076133,11.8752183,22,34.017291,14,0,12.30774752,33.00683208,0.0001584,6.17E-05
581004,28-09-20 19:48,54.9077716,11.8752816,21,34.017291,14,0,11.74830445,33.00683208,0.0001583,6.33E-05
581005,28-09-20 19:48,54.9079249,11.8753483,21,33.477334,16,0,11.58374826,32.18047886,0.0001533,6.67E-05
581006,28-09-20 19:48,54.9080766,11.8754149,22,33.477334,15,0,12.13535532,32.33662151,0.0001517,6.66E-05
581007,28-09-20 19:48,54.9082283,11.8754716,25,34.557248,14,0,14.18073482,33.53075005,0.0001517,5.67E-05
581008,28-09-20 19:48,54.90838,11.8755366,26,34.017291,14,0,14.54551979,33.00683208,0.0001517,6.5E-05
581009,28-09-20 19:48,54.908535,11.8755966,27,34.017291,14,0,15.10496286,33.00683208,0.000155,6E-05
581010,28-09-20 19:48,54.9086816,11.8756616,26,33.477334,13,0,14.34178356,32.6193121,0.0001466,6.5E-05
581011,28-09-20 19:48,54.9088283,11.8757216,25,33.477334,12,0,13.7901765,32.74577393,0.0001467,6E-05
581012,28-09-20 19:48,54.9089733,11.8757783,25,32.937377,11,0,13.59305154,32.33222461,0.000145,5.67E-05
581013,28-09-20 19:48,54.9091216,11.87583,25,32.39742,10,0,13.39471937,31.90523039,0.0001483,5.17E-05
581014,28-09-20 19:48,54.9092699,11.875875,25,32.39742,9,0,13.39471937,31.998554,0.0001483,4.5E-05
581015,28-09-20 19:48,54.9094216,11.875915,25,33.477334,8,0,13.7901765,33.15153489,0.0001517,4E-05
581016,28-09-20 19:48,54.9095783,11.87595,25,34.557248,7,0,14.18073482,34.29966351,0.0001567,3.5E-05
581017,28-09-20 19:48,54.9097399,11.87598,25,35.097205,6,0,14.37413351,34.90493884,0.0001616,3E-05
581018,28-09-20 19:48,54.9099016,11.876005,25,34.557248,5,0,14.18073482,34.42574724,0.0001617,2.5E-05
581019,28-09-20 19:48,54.9100616,11.8760266,25,34.017291,5,0,13.98607673,33.88784494,0.00016,2.16E-05
581020,28-09-20 19:48,54.9102183,11.876045,25,33.477334,4,0,13.7901765,33.3957849,0.0001567,1.84E-05
581021,28-09-20 19:48,54.9102183,11.876045,25,33.477334,4,0,13.7901765,33.3957849,0,0
581022,28-09-20 19:48,54.910525,11.8760783,26,31.317506,3,0,13.51428407,31.27458645,0.0003067,3.33E-05
581023,28-09-20 19:48,54.910525,11.8760783,26,31.317506,3,0,13.51428407,31.27458645,0,0
581024,28-09-20 19:48,54.9108016,11.8760983,26,27.537807,2,0,12.02067913,27.52103171,0.0002766,2E-05
581025,28-09-20 19:48,54.9109216,11.87611,26,24.298065,2,0,10.69857304,24.28326328,0.00012,1.17E-05
581026,28-09-20 19:48,54.911025,11.8761166,26,20.518366,2,0,9.113197883,20.50586677,0.0001034,6.6E-06
581027,28-09-20 19:48,54.9111183,11.8761216,26,18.898495,358,0,8.421206744,18.88698255,9.33E-05,5E-06
581028,28-09-20 19:48,54.9111916,11.8760966,26,16.19871,344,0,7.253206615,15.57119945,7.33E-05,-2.5E-05
581029,28-09-20 19:48,54.911235,11.8760383,25,13.498925,319,0,5.835677998,10.18776802,4.34E-05,-5.83E-05
581030,28-09-20 19:49,54.9112533,11.875945,25,14.578839,297,0,6.292798447,6.618654403,1.83E-05,-9.33E-05
581031,28-09-20 19:49,54.9112533,11.875945,25,14.578839,297,0,6.292798447,6.618654403,0,0
581032,28-09-20 19:49,54.9112933,11.8756983,25,16.738667,290,0,7.200171416,5.724961286,4E-05,-0.0002467
581033,28-09-20 19:49,54.91132,11.8755616,25,17.818581,290,0,7.650101602,6.094313627,2.67E-05,-0.0001367
581034,28-09-20 19:49,54.9113466,11.8754233,25,18.898495,292,0,8.097314177,7.079500833,2.66E-05,-0.0001383
581035,28-09-20 19:49,54.91138,11.8752783,25,19.978409,292,0,8.541650272,7.484043737,3.34E-05,-0.000145
581036,28-09-20 19:49,54.9114166,11.8751249,24,21.058323,293,0,8.623633961,8.22814231,3.66E-05,-0.0001534
581037,28-09-20 19:49,54.9114516,11.874965,24,21.59828,292,0,8.834319383,8.090858094,3.5E-05,-0.0001599
581038,28-09-20 19:49,54.91149,11.8747983,24,22.138237,291,0,9.044220213,7.9336346,3.84E-05,-0.0001667
581039,28-09-20 19:49,54.911525,11.87463,25,22.678194,291,0,9.638872721,8.127137883,3.5E-05,-0.0001683
581040,28-09-20 19:49,54.9115633,11.8744583,25,22.678194,292,0,9.638872721,8.495400999,3.83E-05,-0.0001717
581041,28-09-20 19:49,54.9115633,11.8744583,25,22.678194,292,0,9.638872721,8.495400999,0,0
581042,28-09-20 19:49,54.9116349,11.8741183,24,23.218151,291,0,9.461593609,8.320641166,7.16E-05,-0.00034
581043,28-09-20 19:49,54.911675,11.8739416,24,23.758108,292,0,9.669029106,8.899943904,4.01E-05,-0.0001767
581044,28-09-20 19:49,54.9117166,11.8737583,24,24.838022,292,0,10.08130559,9.304486809,4.16E-05,-0.0001833
581045,28-09-20 19:49,54.911765,11.8735699,24,25.377979,294,0,10.28610995,10.32215399,4.84E-05,-0.0001884
581046,28-09-20 19:49,54.911765,11.8735699,24,25.377979,294,0,10.28610995,10.32215399,0,0
581047,28-09-20 19:49,54.9118133,11.8733816,24,24.298065,291,0,9.87560588,8.707647732,4.83E-05,-0.0001883
581048,28-09-20 19:49,54.9118599,11.8731883,24,25.917936,290,0,10.4900008,8.864456185,4.66E-05,-0.0001933
581049,28-09-20 19:49,54.9119133,11.8729766,24,27.537807,293,0,11.0960115,10.75987841,5.34E-05,-0.0002117
581050,28-09-20 19:49,54.9119133,11.8729766,24,27.537807,293,0,11.0960115,10.75987841,0,0
581051,28-09-20 19:49,54.911965,11.8727633,25,27.537807,292,0,11.55834532,10.31584407,5.17E-05,-0.0002133
581052,28-09-20 19:49,54.911965,11.8727633,25,27.537807,292,0,11.55834532,10.31584407,0,0
581053,28-09-20 19:49,54.9120733,11.8723216,25,29.697635,292,0,12.38557034,11.12492988,0.0001083,-0.0004417
581054,28-09-20 19:49,54.9120733,11.8723216,25,29.697635,292,0,12.38557034,11.12492988,0,0
581055,28-09-20 19:49,54.9121283,11.8720966,26,29.157678,291,0,12.66758311,10.44917728,5.5E-05,-0.000225
581056,28-09-20 19:49,54.9121783,11.8718766,26,29.157678,291,0,12.66758311,10.44917728,5E-05,-0.00022
581057,28-09-20 19:49,54.9121783,11.8718766,26,29.157678,291,0,12.66758311,10.44917728,0,0
581058,28-09-20 19:49,54.9122316,11.8716549,26,29.157678,291,0,12.66758311,10.44917728,5.33E-05,-0.0002217
581059,28-09-20 19:49,54.9122816,11.87143,26,29.157678,291,0,12.66758311,10.44917728,5E-05,-0.0002249
581060,28-09-20 19:49,54.9122816,11.87143,26,29.157678,291,0,12.66758311,10.44917728,0,0
581061,28-09-20 19:49,54.9122816,11.87143,26,29.157678,291,0,12.66758311,10.44917728,0,0
581062,28-09-20 19:49,54.9123783,11.8709716,26,30.237592,289,0,13.09325921,9.844397023,9.67E-05,-0.0004584
581063,28-09-20 19:49,54.912425,11.8707333,26,30.777549,287,0,13.30436243,8.998484468,4.67E-05,-0.0002383
581064,28-09-20 19:49,54.912425,11.8707333,26,30.777549,287,0,13.30436243,8.998484468,0,0
581065,28-09-20 19:49,54.912465,11.870495,26,30.777549,286,0,13.30436243,8.483442225,4E-05,-0.0002383
581066,28-09-20 19:49,54.9125033,11.8702516,26,30.777549,284,0,13.30436243,7.445762996,3.83E-05,-0.0002434
581067,28-09-20 19:49,54.9125383,11.8700116,25,30.777549,284,0,12.79265618,7.445762996,3.5E-05,-0.00024
581068,28-09-20 19:49,54.9125383,11.8700116,25,30.777549,284,0,12.79265618,7.445762996,0,0
581069,28-09-20 19:49,54.9125983,11.8695416,25,29.697635,284,0,12.38557034,7.184508154,6E-05,-0.00047
581070,28-09-20 19:49,54.91263,11.8693116,25,29.157678,284,0,12.18036838,7.053880733,3.17E-05,-0.00023
581072,28-09-20 19:49,54.9126633,11.8690866,24,27.537807,284,0,11.0960115,6.66199847,3.33E-05,-0.000225
581073,28-09-20 19:49,54.912695,11.8688733,24,26.457893,284,0,10.69296001,6.400743628,3.17E-05,-0.0002133
581074,28-09-20 19:49,54.9127233,11.8686766,24,25.377979,285,0,10.28610995,6.568304291,2.83E-05,-0.0001967
581075,28-09-20 19:49,54.9127533,11.8684883,24,23.218151,286,0,9.461593609,6.399789749,3E-05,-0.0001883
581076,28-09-20 19:49,54.9127766,11.8683299,24,19.978409,285,0,8.199984261,5.17079274,2.33E-05,-0.0001584
581077,28-09-20 19:49,54.9127966,11.8681883,24,17.818581,285,0,7.344097538,4.61178812,2E-05,-0.0001416
581078,28-09-20 19:49,54.912815,11.8680683,24,14.578839,284,0,6.041086509,3.526940367,1.84E-05,-0.00012
581079,28-09-20 19:49,54.912815,11.8680683,24,14.578839,284,0,6.041086509,3.526940367,0,0
581080,28-09-20 19:49,54.9128299,11.8679,24,8.639312,275,0,3.60512922,0.752965654,1.49E-05,-0.0001683
581081,28-09-20 19:49,54.9128216,11.8678433,23,7.019441,253,0,2.810740684,-2.052285931,-8.3E-06,-5.67E-05
581082,28-09-20 19:49,54.9127983,11.8678016,23,7.019441,230,0,2.810740684,-4.512009702,-2.33E-05,-4.17E-05
581083,28-09-20 19:49,54.9127683,11.86777,23,7.559398,213,0,3.025740701,-6.339844614,-3E-05,-3.16E-05
581084,28-09-20 19:49,54.9127316,11.8677466,23,8.639312,201,0,3.454915503,-8.065492582,-3.67E-05,-2.34E-05
581085,28-09-20 19:49,54.9126883,11.8677299,23,9.179269,188,0,3.669052171,-9.089936985,-4.33E-05,-1.67E-05
581086,28-09-20 19:49,54.9126416,11.8677183,23,10.259183,187,0,4.096328955,-10.18271261,-4.67E-05,-1.16E-05
581087,28-09-20 19:49,54.9125933,11.8677083,23,10.79914,185,0,4.309431124,-10.75804601,-4.83E-05,-1E-05
581088,28-09-20 19:49,54.9125416,11.8676983,23,11.879054,185,0,4.734468386,-11.83385061,-5.17E-05,-1E-05
581089,28-09-20 19:49,54.9124866,11.8676866,23,12.419011,186,0,4.946365732,-12.35097836,-5.5E-05,-1.17E-05
581090,28-09-20 19:49,54.9124283,11.867675,24,12.958968,186,0,5.38207699,-12.88797742,-5.83E-05,-1.16E-05
581091,28-09-20 19:49,54.9123716,11.8676633,24,12.419011,186,0,5.161425111,-12.35097836,-5.67E-05,-1.17E-05
581092,28-09-20 19:49,54.912315,11.86765,24,11.879054,186,0,4.940314838,-11.8139793,-5.66E-05,-1.33E-05
581093,28-09-20 19:49,54.91226,11.8676383,24,12.419011,186,0,5.161425111,-12.35097836,-5.5E-05,-1.17E-05
581094,28-09-20 19:49,54.9122033,11.8676266,24,12.419011,186,0,5.161425111,-12.35097836,-5.67E-05,-1.17E-05
581095,28-09-20 19:49,54.912145,11.867615,24,12.958968,186,0,5.38207699,-12.88797742,-5.83E-05,-1.16E-05
581096,28-09-20 19:49,54.9120849,11.8676033,25,12.958968,186,0,5.606330198,-12.88797742,-6.01E-05,-1.17E-05
581097,28-09-20 19:50,54.9120233,11.8675916,25,13.498925,186,0,5.835677998,-13.42497648,-6.16E-05,-1.17E-05
581098,28-09-20 19:50,54.9119583,11.8675799,25,14.038882,186,0,6.064507522,-13.96197554,-6.5E-05,-1.17E-05
581099,28-09-20 19:50,54.9118933,11.86757,25,14.038882,186,0,6.064507522,-13.96197554,-6.5E-05,-9.9E-06
581100,28-09-20 19:50,54.911825,11.8675533,26,14.578839,187,0,6.544510385,-14.47017054,-6.83E-05,-1.67E-05
581101,28-09-20 19:50,54.911825,11.8675533,26,14.578839,187,0,6.544510385,-14.47017054,0,0
581102,28-09-20 19:50,54.9116866,11.8675233,26,15.118796,187,0,6.781351718,-15.00610279,-0.0001384,-3E-05
581103,28-09-20 19:50,54.9116133,11.8675083,26,15.658753,187,0,7.017590789,-15.54203503,-7.33E-05,-1.5E-05
581104,28-09-20 19:50,54.91154,11.8674916,26,16.19871,187,0,7.253206615,-16.07796727,-7.33E-05,-1.67E-05
581105,28-09-20 19:50,54.9114649,11.867475,26,16.19871,187,0,7.253206615,-16.07796727,-7.51E-05,-1.66E-05
581106,28-09-20 19:50,54.9114649,11.867475,26,16.19871,187,0,7.253206615,-16.07796727,0,0
581107,28-09-20 19:50,54.9114649,11.867475,26,16.19871,187,0,7.253206615,-16.07796727,0,0
581108,28-09-20 19:50,54.9113066,11.8674399,26,17.278624,187,0,7.722484893,-17.14983176,-0.0001583,-3.51E-05
581109,28-09-20 19:50,54.911225,11.86742,27,17.818581,187,0,8.26210973,-17.685764,-8.16E-05,-1.99E-05
581110,28-09-20 19:50,54.9111416,11.8673983,27,17.818581,187,0,8.26210973,-17.685764,-8.34E-05,-2.17E-05
581111,28-09-20 19:50,54.9110566,11.8673799,27,17.818581,186,0,8.26210973,-17.72096895,-8.5E-05,-1.84E-05
581112,28-09-20 19:50,54.91097,11.8673666,27,18.358538,184,0,8.503982147,-18.31381752,-8.66E-05,-1.33E-05
581113,28-09-20 19:50,54.9108833,11.8673616,28,18.358538,180,0,8.818944449,-18.358538,-8.67E-05,-5E-06
581114,28-09-20 19:50,54.9107933,11.8673683,27,18.898495,174,0,8.745099311,-18.79496707,-9E-05,6.7E-06
581115,28-09-20 19:50,54.9107016,11.8673916,27,19.978409,169,0,9.224982294,-19.61134936,-9.17E-05,2.33E-05
581116,28-09-20 19:50,54.910605,11.8674316,28,20.518366,166,0,9.814213105,-19.90888284,-9.66E-05,4E-05
581117,28-09-20 19:50,54.9105116,11.8674766,28,20.518366,161,0,9.814213105,-19.40049619,-9.34E-05,4.5E-05
581118,28-09-20 19:50,54.9104183,11.8675333,29,21.058323,160,0,10.42022437,-19.78835073,-9.33E-05,5.67E-05
581119,28-09-20 19:50,54.9103233,11.8675899,29,21.058323,160,0,10.42022437,-19.78835073,-9.5E-05,5.66E-05
581120,28-09-20 19:50,54.91023,11.8676483,29,21.058323,160,0,10.42022437,-19.78835073,-9.33E-05,5.84E-05
581121,28-09-20 19:50,54.910135,11.867705,30,21.058323,160,0,10.77954245,-19.78835073,-9.5E-05,5.67E-05
581122,28-09-20 19:50,54.91004,11.8677583,31,21.59828,163,0,11.41099587,-20.65453788,-9.5E-05,5.33E-05
581123,28-09-20 19:50,54.9099416,11.8678083,31,22.678194,165,0,11.95220217,-21.90545328,-9.84E-05,5E-05
581124,28-09-20 19:50,54.9098383,11.8678533,32,23.758108,168,0,12.89203881,-23.23893634,-0.0001033,4.5E-05
581125,28-09-20 19:50,54.9097266,11.8678866,32,24.838022,170,0,13.44174078,-24.46067664,-0.0001117,3.33E-05
581126,28-09-20 19:50,54.9096166,11.867925,32,24.838022,170,0,13.44174078,-24.46067664,-0.00011,3.84E-05
581127,28-09-20 19:50,54.9094983,11.8679566,32,25.917936,170,0,13.98666773,-25.52418431,-0.0001183,3.16E-05
581128,28-09-20 19:50,54.9093766,11.86799,32,26.457893,170,0,14.25728001,-26.05593815,-0.0001217,3.34E-05
581129,28-09-20 19:50,54.9092533,11.86802,32,26.99785,171,0,14.52662607,-26.66546167,-0.0001233,3E-05
581130,28-09-20 19:50,54.909125,11.86805,32,27.537807,171,0,14.794682,-27.1987709,-0.0001283,3E-05
581131,28-09-20 19:50,54.908995,11.86808,32,28.077764,171,0,15.061424,-27.73208013,-0.00013,3E-05
581132,28-09-20 19:50,54.9088633,11.8681116,32,28.617721,171,0,15.32682836,-28.26538937,-0.0001317,3.16E-05
581133,28-09-20 19:50,54.9087316,11.8681583,31,28.617721,166,0,14.84786497,-27.76765238,-0.0001317,4.67E-05
581134,28-09-20 19:50,54.9085966,11.8681983,31,29.157678,171,0,15.10365679,-28.7986986,-0.000135,4E-05
581135,28-09-20 19:50,54.90846,11.8682366,31,29.157678,170,0,15.10365679,-28.71470735,-0.0001366,3.83E-05
581136,28-09-20 19:50,54.908325,11.8682783,31,29.157678,170,0,15.10365679,-28.71470735,-0.000135,4.17E-05
581137,28-09-20 19:50,54.90819,11.8683183,30,29.157678,171,0,14.61644205,-28.7986986,-0.000135,4E-05
581138,28-09-20 19:50,54.9080566,11.8683583,30,29.157678,170,0,14.61644205,-28.71470735,-0.0001334,4E-05
581139,28-09-20 19:50,54.9079233,11.8683983,30,28.617721,170,0,14.36890159,-28.18295351,-0.0001333,4E-05
581140,28-09-20 19:50,54.9077916,11.8684383,30,28.617721,171,0,14.36890159,-28.26538937,-0.0001317,4E-05
581141,28-09-20 19:50,54.9076616,11.86847,30,28.077764,171,0,14.120085,-27.73208013,-0.00013,3.17E-05
581142,28-09-20 19:50,54.9075333,11.8685033,29,26.99785,170,0,13.16475488,-26.58769199,-0.0001283,3.33E-05
581143,28-09-20 19:50,54.9074083,11.8685383,29,26.457893,171,0,12.92066001,-26.13215243,-0.000125,3.5E-05
581144,28-09-20 19:50,54.90729,11.8685683,29,25.377979,171,0,12.42904953,-25.06553397,-0.0001183,3E-05
581145,28-09-20 19:50,54.907175,11.8686,29,24.838022,170,0,12.18157758,-24.46067664,-0.000115,3.17E-05
581146,28-09-20 19:50,54.9070633,11.8686299,29,24.298065,171,0,11.93302377,-23.9989155,-0.0001117,2.99E-05
581147,28-09-20 19:50,54.90695,11.8686616,28,24.298065,171,0,11.52154019,-23.9989155,-0.0001133,3.17E-05
581148,28-09-20 19:50,54.9068366,11.8686933,28,24.838022,171,0,11.76152318,-24.53222473,-0.0001134,3.17E-05
581149,28-09-20 19:50,54.9067216,11.8687266,28,25.377979,170,0,12.00046161,-24.99243047,-0.000115,3.33E-05
581150,28-09-20 19:50,54.9066033,11.8687583,27,25.917936,170,0,11.8012509,-25.52418431,-0.0001183,3.17E-05
581151,28-09-20 19:50,54.906485,11.86879,27,25.917936,170,0,11.8012509,-25.52418431,-0.0001183,3.17E-05
581152,28-09-20 19:50,54.9063633,11.8688233,27,26.457893,170,0,12.02958001,-26.05593815,-0.0001217,3.33E-05
581153,28-09-20 19:50,54.9062383,11.8688583,26,26.99785,170,0,11.80288368,-26.58769199,-0.000125,3.5E-05
581154,28-09-20 19:50,54.9061116,11.8688933,26,27.537807,170,0,12.02067913,-27.11944583,-0.0001267,3.5E-05
581155,28-09-20 19:50,54.9059833,11.8689299,26,28.077764,170,0,12.237407,-27.65119967,-0.0001283,3.66E-05
581156,28-09-20 19:50,54.9058533,11.8689666,26,28.617721,171,0,12.45304804,-28.26538937,-0.00013,3.67E-05
581157,28-09-20 19:50,54.90572,11.8690016,25,29.157678,171,0,12.18036838,-28.7986986,-0.0001333,3.5E-05
581158,28-09-20 19:51,54.9055833,11.8690383,25,30.237592,171,0,12.58967232,-29.86531707,-0.0001367,3.67E-05
581159,28-09-20 19:51,54.9054416,11.8690783,25,29.697635,171,0,12.38557034,-29.33200783,-0.0001417,4E-05
581160,28-09-20 19:51,54.9052966,11.8691183,25,31.317506,170,0,12.99450392,-30.84172271,-0.000145,4E-05
581161,28-09-20 19:51,54.9051483,11.8691616,25,31.857463,170,0,13.19519759,-31.37347655,-0.0001483,4.33E-05
581162,28-09-20 19:51,54.905,11.869205,25,31.857463,170,0,13.19519759,-31.37347655,-0.0001483,4.34E-05
581163,28-09-20 19:51,54.9048516,11.8692466,25,32.39742,170,0,13.39471937,-31.90523039,-0.0001484,4.16E-05
581164,28-09-20 19:51,54.9047,11.86929,25,32.39742,170,0,13.39471937,-31.90523039,-0.0001516,4.34E-05
581165,28-09-20 19:51,54.90455,11.8693316,26,32.39742,170,0,13.93050814,-31.90523039,-0.00015,4.16E-05
581166,28-09-20 19:51,54.9044016,11.8693766,26,31.857463,170,0,13.72300549,-31.37347655,-0.0001484,4.5E-05
581167,28-09-20 19:51,54.904255,11.8694183,26,31.857463,170,0,13.72300549,-31.37347655,-0.0001466,4.17E-05
581168,28-09-20 19:51,54.90411,11.8694566,27,30.777549,171,0,13.81606868,-30.3986263,-0.000145,3.83E-05
581169,28-09-20 19:51,54.9039683,11.8694916,27,29.697635,171,0,13.37641596,-29.33200783,-0.0001417,3.5E-05
581170,28-09-20 19:51,54.9038333,11.8695233,27,28.617721,171,0,12.93201143,-28.26538937,-0.000135,3.17E-05
581171,28-09-20 19:51,54.903705,11.8695566,27,26.99785,171,0,12.25684075,-26.66546167,-0.0001283,3.33E-05
581172,28-09-20 19:51,54.90358,11.8695866,28,26.457893,171,0,12.47512001,-26.13215243,-0.000125,3E-05
581173,28-09-20 19:51,54.9034599,11.8696166,28,25.377979,171,0,12.00046161,-25.06553397,-0.0001201,3E-05
581174,28-09-20 19:51,54.9033416,11.8696483,28,25.917936,171,0,12.23833426,-25.5988432,-0.0001183,3.17E-05
581175,28-09-20 19:51,54.9032216,11.8696816,28,25.917936,170,0,12.23833426,-25.52418431,-0.00012,3.33E-05
581176,28-09-20 19:51,54.9031016,11.869715,28,25.917936,171,0,12.23833426,-25.5988432,-0.00012,3.34E-05
581177,28-09-20 19:51,54.9029816,11.8697466,28,25.917936,171,0,12.23833426,-25.5988432,-0.00012,3.16E-05
581178,28-09-20 19:51,54.9028633,11.8697783,27,25.377979,171,0,11.5718737,-25.06553397,-0.0001183,3.17E-05
581179,28-09-20 19:51,54.9027483,11.8698083,27,24.838022,170,0,11.34146878,-24.46067664,-0.000115,3E-05
581180,28-09-20 19:51,54.9026349,11.8698399,27,24.298065,170,0,11.11005662,-23.9289228,-0.0001134,3.16E-05
581181,28-09-20 19:51,54.9025266,11.8698716,27,23.218151,170,0,10.64429281,-22.86541512,-0.0001083,3.17E-05
581182,28-09-20 19:51,54.9024233,11.8698999,27,22.138237,170,0,10.17474774,-21.80190744,-0.0001033,2.83E-05
581183,28-09-20 19:51,54.9023266,11.86993,26,20.518366,170,0,9.113197883,-20.20664592,-9.67E-05,3.01E-05
581184,28-09-20 19:51,54.902235,11.8699533,26,18.898495,172,0,8.421206744,-18.71457615,-9.16E-05,2.33E-05
581185,28-09-20 19:51,54.9021499,11.8699633,25,17.818581,178,0,7.650101602,-17.8077264,-8.51E-05,1E-05
581186,28-09-20 19:51,54.9020683,11.8699516,25,18.358538,190,0,7.874057543,-18.07963056,-8.16E-05,-1.17E-05
581187,28-09-20 19:51,54.9019866,11.8699183,25,18.358538,196,0,7.874057543,-17.64735937,-8.17E-05,-3.33E-05
581188,28-09-20 19:51,54.9019083,11.8698716,24,18.358538,200,0,7.559095242,-17.25138269,-7.83E-05,-4.67E-05
581189,28-09-20 19:51,54.90183,11.8698183,24,18.358538,201,0,7.559095242,-17.13917174,-7.83E-05,-5.33E-05
